Canonical_Smiles,UniProt,Group,Family,Name,Symbol,Prediction
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P00533,TK,EGFR,Epidermal growth factor receptor ,EGFR,0.6608
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P04049,TKL,RAF,RAF proto-oncogene serine/threonine-protein kinase ,RAF1,0.1663
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P04626,TK,EGFR,Receptor tyrosine-protein kinase erbB-2 ,ERBB2,0.1173
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P04629,TK,Trk,High affinity nerve growth factor receptor ,NTRK1,0.2155
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P05129,AGC,PKC,Protein kinase C gamma type ,PRKCG,0.0629
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P05771,AGC,PKC,Protein kinase C beta type ,PRKCB,0.0845
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P06213,TK,InsR,Insulin receptor ,INSR,0.2142
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P06239,TK,Src,Tyrosine-protein kinase Lck ,LCK,0.8613
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P06241,TK,Src,Tyrosine-protein kinase Fyn ,FYN,0.3839
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P06493,CMGC,CDK,Cyclin-dependent kinase 1 ,CDK1,0.1161
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P07332,TK,Fer,Tyrosine-protein kinase Fes/Fps ,FES,0.6695
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P07333,TK,PDGFR,Macrophage colony-stimulating factor 1 receptor ,CSF1R,0.9563
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P07947,TK,Src,Tyrosine-protein kinase Yes ,YES1,0.7686
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P07948,TK,Src,Tyrosine-protein kinase Lyn ,LYN,0.718
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P07949,TK,Ret,Proto-oncogene tyrosine-protein kinase receptor Ret ,RET,0.7145
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P08069,TK,InsR,Insulin-like growth factor 1 receptor ,IGF1R,0.1785
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P08581,TK,Met,Hepatocyte growth factor receptor ,MET,0.4756
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P08631,TK,Src,Tyrosine-protein kinase HCK ,HCK,0.2094
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P08922,TK,Sev,Proto-oncogene tyrosine-protein kinase ROS ,ROS1,0.4474
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P09619,TK,PDGFR,Platelet-derived growth factor receptor beta ,PDGFRB,0.7554
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P09769,TK,Src,Tyrosine-protein kinase Fgr ,FGR,0.2469
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P10721,TK,PDGFR,Mast/stem cell growth factor receptor Kit ,KIT,0.2051
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P11309,CAMK,PIM,Serine/threonine-protein kinase pim-1 ,PIM1,0.2342
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P11362,TK,FGFR,Fibroblast growth factor receptor 1 ,FGFR1,0.4606
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P11802,CMGC,CDK,Cyclin-dependent kinase 4 ,CDK4,0.0849
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P12931,TK,Src,Proto-oncogene tyrosine-protein kinase Src ,SRC,0.5624
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P15735,CAMK,PHK,"Phosphorylase b kinase gamma catalytic chain, liver/testis isoform ",PHKG2,0.4669
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P16234,TK,PDGFR,Platelet-derived growth factor receptor alpha ,PDGFRA,0.2059
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P16591,TK,Fer,Tyrosine-protein kinase Fer ,FER,0.879
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P17252,AGC,PKC,Protein kinase C alpha type ,PRKCA,0.1398
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P17612,AGC,PKA,cAMP-dependent protein kinase catalytic subunit alpha ,PRKACA,0.1609
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P17948,TK,VEGFR,Vascular endothelial growth factor receptor 1 ,FLT1,0.6546
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P19784,CMGC,CK2,Casein kinase II subunit alpha' ,CSNK2A2,0.5502
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P22607,TK,FGFR,Fibroblast growth factor receptor 3 ,FGFR3,0.3694
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P23443,AGC,RSK,Ribosomal protein S6 kinase beta-1 ,RPS6KB1,0.3636
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P24941,CMGC,CDK,Cyclin-dependent kinase 2 ,CDK2,0.1053
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P27448,CAMK,CAMKL,MAP/microtubule affinity-regulating kinase 3 ,MARK3,0.5053
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P28482,CMGC,MAPK,Mitogen-activated protein kinase 1 ,MAPK1,0.0131
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P29317,TK,Eph,Ephrin type-A receptor 2 ,EPHA2,0.1571
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P29376,TK,ALK,Leukocyte tyrosine kinase receptor ,LTK,0.7772
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P29597,TK,JakA,Non-receptor tyrosine-protein kinase TYK2 ,TYK2,0.0445
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P30291,Other,WEE,Wee1-like protein kinase ,WEE1,0.638
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P30530,TK,Axl,Tyrosine-protein kinase receptor UFO ,AXL,0.7621
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P31749,AGC,Akt,RAC-alpha serine/threonine-protein kinase ,AKT1,0.0415
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P31751,AGC,Akt,RAC-beta serine/threonine-protein kinase ,AKT2,0.0317
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P33981,Other,TTK,Dual specificity protein kinase TTK ,TTK,0.4511
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P34947,AGC,GRK,G protein-coupled receptor kinase 5 ,GRK5,0.2253
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P35916,TK,VEGFR,Vascular endothelial growth factor receptor 3 ,FLT4,0.6322
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P35968,TK,VEGFR,Vascular endothelial growth factor receptor 2 ,KDR,0.308
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P36507,STE,STE7,Dual specificity mitogen-activated protein kinase kinase 2 ,MAP2K2,0.9296
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P36888,TK,PDGFR,Receptor-type tyrosine-protein kinase FLT3 ,FLT3,0.2962
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P36897,TKL,STKR,TGF-beta receptor type-1 ,TGFBR1,0.0875
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P37023,TKL,STKR,Serine/threonine-protein kinase receptor R3 ,ACVRL1,0.4053
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P37173,TKL,STKR,TGF-beta receptor type-2 ,TGFBR2,0.0504
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P41240,TK,Csk,Tyrosine-protein kinase CSK ,CSK,0.5447
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P41279,STE,STE-Unique,Mitogen-activated protein kinase kinase kinase 8 ,MAP3K8,0.3019
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P41743,AGC,PKC,Protein kinase C iota type ,PRKCI,0.0869
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P42680,TK,Tec,Tyrosine-protein kinase Tec ,TEC,0.2185
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P42681,TK,Tec,Tyrosine-protein kinase TXK ,TXK,0.5654
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P42684,TK,Abl,Tyrosine-protein kinase ABL2 ,ABL2,0.8352
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P42685,TK,Src,Tyrosine-protein kinase FRK ,FRK,0.8049
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P43405,TK,Syk,Tyrosine-protein kinase SYK ,SYK,0.0338
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P45983,CMGC,MAPK,Mitogen-activated protein kinase 8 ,MAPK8,0.0877
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P45984,CMGC,MAPK,Mitogen-activated protein kinase 9 ,MAPK9,0.3369
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P48729,CK1,CK1,Casein kinase I isoform alpha ,CSNK1A1,0.4218
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P48730,CK1,CK1,Casein kinase I isoform delta ,CSNK1D,0.0987
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P49336,CMGC,CDK,Cyclin-dependent kinase 8 ,CDK8,0.1414
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P49674,CK1,CK1,Casein kinase I isoform epsilon ,CSNK1E,0.7351
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P49759,CMGC,CLK,Dual specificity protein kinase CLK1 ,CLK1,0.8639
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P49760,CMGC,CLK,Dual specificity protein kinase CLK2 ,CLK2,0.7032
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P49840,CMGC,GSK,Glycogen synthase kinase-3 alpha ,GSK3A,0.3056
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P49841,CMGC,GSK,Glycogen synthase kinase-3 beta ,GSK3B,0.2528
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P50613,CMGC,CDK,Cyclin-dependent kinase 7 ,CDK7,0.3559
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P51451,TK,Src,Tyrosine-protein kinase Blk ,BLK,0.9525
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P51617,TKL,IRAK,Interleukin-1 receptor-associated kinase 1 ,IRAK1,0.5041
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P51813,TK,Tec,Cytoplasmic tyrosine-protein kinase BMX ,BMX,0.3479
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P51817,AGC,PKA,cAMP-dependent protein kinase catalytic subunit PRKX ,PRKX,0.2647
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P51955,Other,NEK,Serine/threonine-protein kinase Nek2 ,NEK2,0.9057
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P51957,Other,NEK,Serine/threonine-protein kinase Nek4 ,NEK4,0.7094
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P52333,TK,JakA,Tyrosine-protein kinase JAK3 ,JAK3,0.0668
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P53350,Other,PLK,Serine/threonine-protein kinase PLK1 ,PLK1,0.1847
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P53667,TKL,LISK,LIM domain kinase 1 ,LIMK1,0.3475
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P53779,CMGC,MAPK,Mitogen-activated protein kinase 10 ,MAPK10,0.1596
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P54760,TK,Eph,Ephrin type-B receptor 4 ,EPHB4,0.3726
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P78527,Atypical,PIKK,DNA-dependent protein kinase catalytic subunit ,PRKDC,0.7001
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,P80192,TKL,MLK,Mitogen-activated protein kinase kinase kinase 9 ,MAP3K9,0.1741
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,Q00526,CMGC,CDK,Cyclin-dependent kinase 3 ,CDK3,0.195
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,Q00534,CMGC,CDK,Cyclin-dependent kinase 6 ,CDK6,0.1595
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,Q00535,CMGC,CDK,Cyclin-dependent-like kinase 5 ,CDK5,0.2261
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,Q02156,AGC,PKC,Protein kinase C epsilon type ,PRKCE,0.1265
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,Q02750,STE,STE7,Dual specificity mitogen-activated protein kinase kinase 1 ,MAP2K1,0.955
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,Q02763,TK,Tie,Angiopoietin-1 receptor ,TEK,0.0362
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,Q04759,AGC,PKC,Protein kinase C theta type ,PRKCQ,0.6676
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,Q04771,TKL,STKR,Activin receptor type-1 ,ACVR1,0.2415
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,Q05397,TK,FAK,Focal adhesion kinase 1 ,PTK2,0.0995
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,Q05513,AGC,PKC,Protein kinase C zeta type ,PRKCZ,0.0922
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,Q05655,AGC,PKC,Protein kinase C delta type ,PRKCD,0.4189
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,Q06418,TK,Axl,Tyrosine-protein kinase receptor TYRO3 ,TYRO3,0.7154
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,Q07912,TK,Ack,Activated CDC42 kinase 1 ,TNK2,0.8485
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,Q08881,TK,Tec,Tyrosine-protein kinase ITK/TSK ,ITK,0.0831
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,Q12851,STE,STE20,Mitogen-activated protein kinase kinase kinase kinase 2 ,MAP4K2,0.8668
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,Q12866,TK,Axl,Tyrosine-protein kinase Mer ,MERTK,0.8124
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,Q13043,STE,STE20,Serine/threonine-protein kinase 4 ,STK4,0.65
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,Q13131,CAMK,CAMKL,5'-AMP-activated protein kinase catalytic subunit alpha-1 ,PRKAA1,0.8234
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,Q13153,STE,STE20,Serine/threonine-protein kinase PAK 1 ,PAK1,0.2886
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,Q13188,STE,STE20,Serine/threonine-protein kinase 3 ,STK3,0.7699
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,Q13237,AGC,PKG,cGMP-dependent protein kinase 2 ,PRKG2,0.058
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,Q13315,Atypical,PIKK,Serine-protein kinase ATM ,ATM,0.7822
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,Q13418,TKL,MLK,Integrin-linked protein kinase ,ILK,0.1737
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,Q13464,AGC,DMPK,Rho-associated protein kinase 1 ,ROCK1,0.1026
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,Q13535,Atypical,PIKK,Serine/threonine-protein kinase ATR ,ATR,0.1159
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,Q13555,CAMK,CAMK2,Calcium/calmodulin-dependent protein kinase type II subunit gamma ,CAMK2G,0.579
