Canonical_Smiles,UniProt,Group,Family,Name,Symbol,Prediction
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P08581,TK,Met,Hepatocyte growth factor receptor ,MET,0.2443
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P08631,TK,Src,Tyrosine-protein kinase HCK ,HCK,0.1481
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P08922,TK,Sev,Proto-oncogene tyrosine-protein kinase ROS ,ROS1,0.5022
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P09619,TK,PDGFR,Platelet-derived growth factor receptor beta ,PDGFRB,0.9956
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P09769,TK,Src,Tyrosine-protein kinase Fgr ,FGR,0.6345
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P10721,TK,PDGFR,Mast/stem cell growth factor receptor Kit ,KIT,0.9637
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P11309,CAMK,PIM,Serine/threonine-protein kinase pim-1 ,PIM1,0.5549
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P11362,TK,FGFR,Fibroblast growth factor receptor 1 ,FGFR1,0.9466
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P11802,CMGC,CDK,Cyclin-dependent kinase 4 ,CDK4,0.0625
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P12931,TK,Src,Proto-oncogene tyrosine-protein kinase Src ,SRC,0.4485
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P15735,CAMK,PHK,"Phosphorylase b kinase gamma catalytic chain, liver/testis isoform ",PHKG2,0.4215
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P16234,TK,PDGFR,Platelet-derived growth factor receptor alpha ,PDGFRA,0.9616
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P16591,TK,Fer,Tyrosine-protein kinase Fer ,FER,0.5947
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P17252,AGC,PKC,Protein kinase C alpha type ,PRKCA,0.0866
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P17612,AGC,PKA,cAMP-dependent protein kinase catalytic subunit alpha ,PRKACA,0.3051
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P17948,TK,VEGFR,Vascular endothelial growth factor receptor 1 ,FLT1,0.9923
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P19784,CMGC,CK2,Casein kinase II subunit alpha' ,CSNK2A2,0.7275
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P22607,TK,FGFR,Fibroblast growth factor receptor 3 ,FGFR3,0.8501
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P23443,AGC,RSK,Ribosomal protein S6 kinase beta-1 ,RPS6KB1,0.7055
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P24941,CMGC,CDK,Cyclin-dependent kinase 2 ,CDK2,0.1156
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P27448,CAMK,CAMKL,MAP/microtubule affinity-regulating kinase 3 ,MARK3,0.4599
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P28482,CMGC,MAPK,Mitogen-activated protein kinase 1 ,MAPK1,0.1185
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P29317,TK,Eph,Ephrin type-A receptor 2 ,EPHA2,0.134
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P29376,TK,ALK,Leukocyte tyrosine kinase receptor ,LTK,0.8868
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P29597,TK,JakA,Non-receptor tyrosine-protein kinase TYK2 ,TYK2,0.2964
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P30291,Other,WEE,Wee1-like protein kinase ,WEE1,0.3179
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P30530,TK,Axl,Tyrosine-protein kinase receptor UFO ,AXL,0.9252
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P31749,AGC,Akt,RAC-alpha serine/threonine-protein kinase ,AKT1,0.0533
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P31751,AGC,Akt,RAC-beta serine/threonine-protein kinase ,AKT2,0.0776
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P33981,Other,TTK,Dual specificity protein kinase TTK ,TTK,0.4353
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P34947,AGC,GRK,G protein-coupled receptor kinase 5 ,GRK5,0.4939
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P35916,TK,VEGFR,Vascular endothelial growth factor receptor 3 ,FLT4,0.9621
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P35968,TK,VEGFR,Vascular endothelial growth factor receptor 2 ,KDR,0.9797
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P36507,STE,STE7,Dual specificity mitogen-activated protein kinase kinase 2 ,MAP2K2,0.9112
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P36888,TK,PDGFR,Receptor-type tyrosine-protein kinase FLT3 ,FLT3,0.8614
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P36897,TKL,STKR,TGF-beta receptor type-1 ,TGFBR1,0.4928
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P37023,TKL,STKR,Serine/threonine-protein kinase receptor R3 ,ACVRL1,0.8939
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P37173,TKL,STKR,TGF-beta receptor type-2 ,TGFBR2,0.2053
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P41240,TK,Csk,Tyrosine-protein kinase CSK ,CSK,0.0834
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P41279,STE,STE-Unique,Mitogen-activated protein kinase kinase kinase 8 ,MAP3K8,0.1149
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P41743,AGC,PKC,Protein kinase C iota type ,PRKCI,0.0541
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P42680,TK,Tec,Tyrosine-protein kinase Tec ,TEC,0.5348
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P42681,TK,Tec,Tyrosine-protein kinase TXK ,TXK,0.6767
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P42684,TK,Abl,Tyrosine-protein kinase ABL2 ,ABL2,0.8293
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P42685,TK,Src,Tyrosine-protein kinase FRK ,FRK,0.8297
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P43405,TK,Syk,Tyrosine-protein kinase SYK ,SYK,0.7829
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P45983,CMGC,MAPK,Mitogen-activated protein kinase 8 ,MAPK8,0.0492
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P45984,CMGC,MAPK,Mitogen-activated protein kinase 9 ,MAPK9,0.1409
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P48729,CK1,CK1,Casein kinase I isoform alpha ,CSNK1A1,0.2565
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P48730,CK1,CK1,Casein kinase I isoform delta ,CSNK1D,0.1203
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P49336,CMGC,CDK,Cyclin-dependent kinase 8 ,CDK8,0.8828
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P49674,CK1,CK1,Casein kinase I isoform epsilon ,CSNK1E,0.4524
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P49759,CMGC,CLK,Dual specificity protein kinase CLK1 ,CLK1,0.909
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P49760,CMGC,CLK,Dual specificity protein kinase CLK2 ,CLK2,0.3882
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P49840,CMGC,GSK,Glycogen synthase kinase-3 alpha ,GSK3A,0.5888
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P49841,CMGC,GSK,Glycogen synthase kinase-3 beta ,GSK3B,0.6628
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P50613,CMGC,CDK,Cyclin-dependent kinase 7 ,CDK7,0.7206
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P51451,TK,Src,Tyrosine-protein kinase Blk ,BLK,0.8626
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P51617,TKL,IRAK,Interleukin-1 receptor-associated kinase 1 ,IRAK1,0.8781
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P51813,TK,Tec,Cytoplasmic tyrosine-protein kinase BMX ,BMX,0.2897
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P51817,AGC,PKA,cAMP-dependent protein kinase catalytic subunit PRKX ,PRKX,0.4006
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P51955,Other,NEK,Serine/threonine-protein kinase Nek2 ,NEK2,0.6246
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P51957,Other,NEK,Serine/threonine-protein kinase Nek4 ,NEK4,0.6836
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P52333,TK,JakA,Tyrosine-protein kinase JAK3 ,JAK3,0.1183
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P53350,Other,PLK,Serine/threonine-protein kinase PLK1 ,PLK1,0.1047
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P53667,TKL,LISK,LIM domain kinase 1 ,LIMK1,0.4857
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P53779,CMGC,MAPK,Mitogen-activated protein kinase 10 ,MAPK10,0.054
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P54760,TK,Eph,Ephrin type-B receptor 4 ,EPHB4,0.2001
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P78527,Atypical,PIKK,DNA-dependent protein kinase catalytic subunit ,PRKDC,0.5095
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,P80192,TKL,MLK,Mitogen-activated protein kinase kinase kinase 9 ,MAP3K9,0.183
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,Q00526,CMGC,CDK,Cyclin-dependent kinase 3 ,CDK3,0.1968
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,Q00534,CMGC,CDK,Cyclin-dependent kinase 6 ,CDK6,0.158
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,Q00535,CMGC,CDK,Cyclin-dependent-like kinase 5 ,CDK5,0.2554
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,Q02156,AGC,PKC,Protein kinase C epsilon type ,PRKCE,0.1598
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,Q02750,STE,STE7,Dual specificity mitogen-activated protein kinase kinase 1 ,MAP2K1,0.8831
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,Q02763,TK,Tie,Angiopoietin-1 receptor ,TEK,0.254
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,Q04759,AGC,PKC,Protein kinase C theta type ,PRKCQ,0.2091
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,Q04771,TKL,STKR,Activin receptor type-1 ,ACVR1,0.848
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,Q05397,TK,FAK,Focal adhesion kinase 1 ,PTK2,0.2583
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,Q05513,AGC,PKC,Protein kinase C zeta type ,PRKCZ,0.0353
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,Q05655,AGC,PKC,Protein kinase C delta type ,PRKCD,0.2038
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,Q06418,TK,Axl,Tyrosine-protein kinase receptor TYRO3 ,TYRO3,0.9242
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,Q07912,TK,Ack,Activated CDC42 kinase 1 ,TNK2,0.3002
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,Q08881,TK,Tec,Tyrosine-protein kinase ITK/TSK ,ITK,0.4922
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,Q12851,STE,STE20,Mitogen-activated protein kinase kinase kinase kinase 2 ,MAP4K2,0.9056
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,Q12866,TK,Axl,Tyrosine-protein kinase Mer ,MERTK,0.674
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,Q13043,STE,STE20,Serine/threonine-protein kinase 4 ,STK4,0.3209
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,Q13131,CAMK,CAMKL,5'-AMP-activated protein kinase catalytic subunit alpha-1 ,PRKAA1,0.7531
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,Q13153,STE,STE20,Serine/threonine-protein kinase PAK 1 ,PAK1,0.0599
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,Q13188,STE,STE20,Serine/threonine-protein kinase 3 ,STK3,0.5109
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,Q13237,AGC,PKG,cGMP-dependent protein kinase 2 ,PRKG2,0.0367
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,Q13315,Atypical,PIKK,Serine-protein kinase ATM ,ATM,0.6835
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,Q13418,TKL,MLK,Integrin-linked protein kinase ,ILK,0.3933
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,Q13464,AGC,DMPK,Rho-associated protein kinase 1 ,ROCK1,0.6738
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,Q13535,Atypical,PIKK,Serine/threonine-protein kinase ATR ,ATR,0.043
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,Q13555,CAMK,CAMK2,Calcium/calmodulin-dependent protein kinase type II subunit gamma ,CAMK2G,0.631
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,Q13557,CAMK,CAMK2,Calcium/calmodulin-dependent protein kinase type II subunit delta ,CAMK2D,0.3948
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,Q13627,CMGC,DYRK,Dual specificity tyrosine-phosphorylation-regulated kinase 1A ,DYRK1A,0.4098
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,Q13882,TK,Src,Protein-tyrosine kinase 6 ,PTK6,0.5973
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,Q13976,AGC,PKG,cGMP-dependent protein kinase 1 ,PRKG1,0.1605
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,Q14164,Other,IKK,Inhibitor of nuclear factor kappa-B kinase subunit epsilon ,IKBKE,0.3464
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,Q14289,TK,FAK,Protein-tyrosine kinase 2-beta ,PTK2B,0.079
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,Q14680,CAMK,CAMKL,Maternal embryonic leucine zipper kinase ,MELK,0.7228
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,Q15118,Atypical,PDHK,[Pyruvate dehydrogenase ,PDK1,0.2149
